"","point_estimate_rub","LB_rub","UB_rub","UB","LB","point_estimate"
"6380",1.79339198048878,0.0616938297710099,3.52509013120655,3.42782159979455,1.5737207463424,2.36404716792093
"6381",1.43510919513556,0.445372791329038,2.42484559894208,2.04505699675926,1.08017918127043,1.59003618871395
"6382",1.74999373670706,0.634619321677156,2.86536815173697,2.67017659574186,1.56663082378124,2.1317073176425
"6383",1.17568531451857,-0.314221128191072,2.66559175722822,2.0461067804404,0.716978455692247,1.33509228182098
"6384",1.71021200687724,0.441265851386365,2.97915816236811,2.48093801488844,1.40657871990241,2.01607407528129
"6385",1.87483968103142,0.294438857704201,3.45524050435864,2.96144848465787,1.87193430123893,2.38053198394734
"6386",1.28984729622281,-0.156328996475342,2.73602358892096,2.0853466361092,0.811964846522521,1.39447208434511
"6387",0.950028412759613,-0.594536471632283,2.49459329715151,1.98753046683259,0.194445896620501,1.22860828841797
"6388",1.81094932332568,0.124352587336607,3.49754605931475,2.8795860539282,1.34272451623119,2.11836537871173
"6389",1.20317102510977,-0.199018307287295,2.60536035750684,2.28359809106321,0.595362790606267,1.66750991629101
"6390",1.66164793880927,-0.0849984528792824,3.40829433049782,2.49181725886576,0.95609793457711,1.75620942352211
"6391",2.28431834679154,0.688879755516053,3.87975693806703,3.27971961206061,1.92974849177827,2.58713011516097
"6392",1.95367775613992,0.968295706249411,2.93905980603042,2.39108878615537,1.76735191872415,2.07700504008623
"6393",2.21016002028544,1.10532391220119,3.31499612836968,2.75950823341148,1.47465472594382,2.08582329415058
"6394",1.10814202388032,-0.0461515630207998,2.26243561078144,2.18932446412468,1.0060903851364,1.55173864512506
"6395",2.30954012031126,1.03600088150451,3.58307935911802,2.90576034312894,1.71980624424832,2.29841358006408
"6396",1.69644247925513,0.463176159772813,2.92970879873744,2.41171532760768,1.59691596998892,2.04016032147947
"6397",1.44147187084777,0.25370400339265,2.62923973830289,2.43907982726759,0.871960465563671,1.58596636652879
"6398",1.97291803278716,0.680086380865038,3.26574968470927,2.68698363466952,1.56049713664483,2.2104824277157
"6399",1.9332150786237,0.91171375354334,2.95471640370405,2.38690876996063,1.58031770417999,1.98370556989614
"6400",1.48369514275103,0.168869634549902,2.79852065095215,2.63121055202678,1.45298785986139,1.97523156741133
"6401",1.85060374882349,0.813723152350458,2.88748434529651,2.50384061493062,1.03785807332792,1.7206773240467
"6402",2.3394534329992,0.690563948609631,3.98834291738878,3.56395657361921,2.09472486078852,2.83900493061534
"6403",1.92248923538601,0.385882135490715,3.4590963352813,2.99567562115787,1.53318104427682,2.25179887518143
"6404",0.891158204036376,-0.38268165569846,2.16499806377121,2.46790058030982,0.990404382843528,1.72893333040607
"6405",2.57921404550041,1.1548808369839,4.00354725401693,2.63344975917467,1.28491078035324,2.02844940763175
"6406",1.46962030199106,-0.846113172803223,3.78535377678534,2.97652329612637,1.38382788979454,2.21986143478243
"6407",0.462580103923656,-0.949044304272115,1.87420451211943,1.842265644834,0.715488891936848,1.35147906133279
"6408",2.01953176346862,-0.059614271487971,4.09867779842521,2.89915801123795,1.1498348280647,2.0594439517436
"6409",2.14304963296794,1.51784227472826,2.76825699120763,2.44262794635794,1.70673494485466,2.04866655367741
"6410",2.25736444932188,0.699229463038727,3.81549943560504,3.15983110815366,1.44724701795665,2.168649333587
"6411",2.28688714893509,-0.0512701133218303,4.62504441119202,3.76011944652595,2.08401232071048,2.90573264169819
